"name","id","lat","lon"
"Atoka, Atoka Municipal Airport, OK","KAQR",34.3983,-96.1481
"Bartlesville, Bartlesville Municipal Airport, OK","KBVO",36.7625,-96.0112
"Blackwell-Tonkawa Municipal Airport, OK","KBKN",36.7451,-97.3496
"Chandler, Chandler Municipal Airport, OK","KCQB",35.7238,-96.8203
"Chickasha, Chickasha Municipal Airport, OK","KCHK",35.0974,-97.9677
"Claremore, Claremore Regional Airport, OK","KGCM",36.2927,-95.4796
"Clarence E Page Municipal Airport, OK","KRCE",35.48,-97.82
"Clinton, Clinton Regional Airport, OK","KCLK",35.5383,-98.9327
"Clinton, Clinton-Sherman Airport, OK","KCSM",35.3398,-99.2005
"Cushing, Cushing Municipal Airport, OK","KCUH",35.9499,-96.7731
"Duncan, Halliburton Field Airport, OK","KDUC",34.4709,-97.9599
"Durant, Eaker Field Airport, OK","KDUA",33.9423,-96.3945
"El Reno, El Reno Regional Airport, OK","KRQO",35.4727,-98.0058
"Elk City Regional Business Airport, OK","KELK",35.4308,-99.3943
"Enid, Enid Woodring Regional Airport, OK","KWDG",36.3792,-97.7911
"Fort Sill, OK","KFSI",34.6498,-98.4022
"Frederick, Frederick Municipal Airport, OK","KFDR",34.352,-98.9839
"Gage, Gage Airport, OK","KGAG",36.2955,-99.7764
"Grove, Grove Municipal Airport, OK","KGMJ",36.6068,-94.7386
"Guthrie, Guthrie Municipal Airport, OK","KGOK",35.8498,-97.4156
"Guymon / Guymon Municipal Airport, OK","KGUY",36.6851,-101.508
"Hobart, Hobart Municipal Airport, OK","KHBR",34.99132,-99.05131
"Hugo Stan Stamper Municipal Airport, OK","KHHW",34.0348,-95.5419
"Idabel, Mc Curtain County Regional Airport, OK","K4O4",33.90917,-94.85917
"Lawton, Lawton Municipal Airport, OK","KLAW",34.5677,-98.4166
"McAlester, McAlester Regional Airport, OK","KMLC",34.8824,-95.7835
"Muskogee-Davis Regional Airport, OK","KMKO",35.6565,-95.3667
"Norman / Max Westheimer, OK","KOUN",35.2456,-97.4721
"Oklahoma City, Wiley Post Airport, OK","KPWA",35.5342,-97.6471
"Oklahoma City, Will Rogers World Airport, OK","KOKC",35.3931,-97.6007
"Okmulgee, Okmulgee Municipal Airport, OK","KOKM",35.6681,-95.9487
"Ponca City, Ponca City Municipal Airport, OK","KPNC",36.732,-97.0998
"Poteau, Robert S Kerr Airport, OK","KRKR",35.0216,-94.6213
"Sallisaw, Sallisaw Municipal Airport, OK","KJSV",35.4382,-94.8028
"William R Pogue Municipal Airport, OK","KOWP",36.1753,-96.1518
"Seminole, Seminole Municipal Airport, OK","KSRE",35.2747,-96.6752
"Shawnee, Shawnee Municipal Airport, OK","KSNL",35.3579,-96.9428
"Stigler, OK","KGZL",35.28,-95.1
"Stillwater, Stillwater Regional Airport, OK","KSWO",36.1612,-97.0857
"Tahlequah, Tahlequah Municipal Airport, OK","KTQH",35.9289,-95.0045
"Tinker Air Force Base, OK","KTIK",35.4147,-97.3866
"Tulsa - Jones Jr. Airport, OK","KRVS",36.0396,-95.9846
"Tulsa, Tulsa International Airport, OK","KTUL",36.1984,-95.8881
"Vance Air Force Base / Enid, OK","KEND",36.3392,-97.9165
"Weatherford, Thomas P Stafford Airport, OK","KOJA",35.5448,-98.6685
"Woodward, West Woodward Airport, OK","KWWR",36.438,-99.52267
"Astoria, Astoria Regional Airport, OR","KAST",46.158,-123.879
"Aurora State Airport, OR","KUAO",45.2471,-122.77
"Baker Municipal Airport, OR","KBKE",44.8373,-117.809
"Bend Airport AWOS, OR","KBDN",44.0948,-121.201
"Brookings, Brookings Airport, OR","KBOK",42.07,-124.28
"Burns Municipal Airport, OR","KBNO",43.5919,-118.955
"Corvallis, Corvallis Municipal Airport, OR","KCVO",44.4972,-123.29
"Eastern Oregon Regional Airport at Pendleton, OR","KPDT",45.6951,-118.841
"Eugene, Mahlon Sweet Field, OR","KEUG",44.1246,-123.212
"Florence Municipal Airport, OR","K6S2",43.9828,-124.1114
"Grant County Regional Airport, OR","KGCD",44.4042,-118.963
"Grants Pass Airport, OR","K3S8",42.51011,-123.38798
"Hermiston, Hermiston Municipal Airport, OR","KHRI",45.82822,-119.25902
"Ken Jernstedt Airfield, OR","K4S2",45.67457,-121.53493
"Klamath Falls International Airport, OR","KLMT",42.1561,-121.733
"La Grande/Union County Airport, OR","KLGD",45.2902,-118.007
"Lake County Airport, OR","KLKV",42.1611,-120.399
"Madras Municipal Airport, OR","KS33",44.6653,-121.1564
"McMinnville, McMinnville Municipal Airport, OR","KMMV",45.1944,-123.136
"Meacham, OR","KMEH",45.52,-118.42
"Newport, Newport Municipal Airport, OR","KONP",44.5804,-124.058
"Ontario Municipal Airport, OR","KONO",44.0205,-117.014
"Portland, Portland International Airport, OR","KPDX",45.5887,-122.598
"Portland, Portland-Troutdale Airport, OR","KTTD",45.5494,-122.401
"Portland-Hillsboro Airport, OR","KHIO",45.5404,-122.95
"Prineville Airport, OR","KS39",44.287,-120.9038
"Redmond Roberts Field, OR","KRDM",44.2541,-121.15
"Rogue Valley International Airport, OR","KMFR",42.3742,-122.873
"Rome, OR","KREO",42.5777,-117.885
"Roseburg Regional Airport, OR","KRBG",43.2388,-123.356
"Salem - McNary Field, OR","KSLE",44.9095,-123.003
"Scappoose Industrial Airpark, OR","KSPB",45.771,-122.862
"Sexton Summit, OR","KSXT",42.6,-123.37
"Southwest Oregon Regional Airport, OR","KOTH",43.4171,-124.246
"Tillamook, Tillamook Airport, OR","KTMK",45.4182,-123.814
"Allentown Queen City Municipal Airport, PA","KXLL",40.5703,-75.4883
"Allentown, Lehigh Valley International Airport, PA","KABE",40.6521,-75.4408
"Altoona - Blair County Airport, PA","KAOO",40.2964,-78.32
"Beaver County Airport, PA","KBVI",40.7725,-80.3914
"Bedford, Bedford County Airport, PA","KHMZ",40.0853,-78.5122
"Bradford Regional Airport, PA","KBFD",41.8031,-78.6401
"Butler, Butler County Airport/K W Scholter Field, PA","KBTP",40.7769,-79.9497
"Chester County Airport, PA","KMQS",39.979,-75.8655
"Clearfield, Clearfield-Lawrence Airport, PA","KFIG",41.0486,-78.4131
"Doylestown, Doylestown Airport, PA","KDYL",40.333,-75.1223
"Du Bois - Jefferson County Airport, PA","KDUJ",41.1783,-78.8987
"Erie, Erie International Airport, PA","KERI",42.08313,-80.17387
"Franklin, Venango Regional Airport, PA","KFKL",41.3779,-79.8604
"Harrisburg, Capital City Airport, PA","KCXY",40.2171,-76.8515
"Harrisburg, Harrisburg International Airport, PA","KMDT",40.1935,-76.7634
"Hazleton Municipal Airport, PA","KHZL",40.9868,-75.9949
"Indiana / Stewart Field, PA","KIDI",40.6322,-79.1055
"Johnstown - Cambria County Airport, PA","KJST",40.3161,-78.8339
"Lancaster, Lancaster Airport, PA","KLNS",40.1217,-76.2961
"Latrobe / Westmoreland, PA","KLBE",40.2759,-79.4048
"Lehighton Jake Arner Memorial Airport, PA","K22N",40.8095,-75.7615
"Mount Pocono, Pocono Mountains Municipal Airport, PA","KMPO",41.1375,-75.3789
"Muir Army Air Field / Indiantown, PA","KMUI",40.4348,-76.5694
"New Castle, New Castle Municipal Airport, PA","KUCP",41.0253,-80.4134
"Pennridge Airport, PA","KCKZ",40.3892,-75.2905
"Philadelphia - Wings Field Airport, PA","KLOM",40.1375,-75.2651
"Philadelphia, Northeast Philadelphia Airport, PA","KPNE",40.0819,-75.0106
"Philadelphia, Philadelphia International Airport, PA","KPHL",39.8719,-75.2411
"Pittsburgh - Allegheny County Airport, PA","KAGC",40.3544,-79.9302
"Pittsburgh, Pittsburgh International Airport, PA","KPIT",40.4915,-80.2329
"Port Meadville Airport, PA","KGKJ",41.6265,-80.2147
"Pottstown, Pottstown Limerick Airport, PA","KPTW",40.2396,-75.5567
"Quakertown Airport, PA","KUKT",40.4352,-75.3819
"Reading, Reading Regional Airport, PA","KRDG",40.3785,-75.9652
"Selinsgrove Penn Valley Airport, PA","KSEG",40.8206,-76.8639
"Somerset County Airport, PA","K2G9",40.0389,-79.015
"St Marys Municipal Airport, PA","KOYM",41.4125,-78.5026
"State College - University Park Airport, PA","KUNV",40.8493,-77.8487
"Washington - Washington County Airport, PA","KAFJ",40.1365,-80.2902
"Wellsboro Johnston Airport, PA","KN38",41.72789,-77.3965
"Wilkes-Barre - Scranton, Wilkes-Barre / Scranton International Airport, PA","KAVP",41.3385,-75.7234
"Williamsport - Lycoming County Airport, PA","KIPT",41.2418,-76.9211
"York, York Airport, PA","KTHV",39.917,-76.873
"Block Island State Airport, RI","KBID",41.1681,-71.5778
"N. Kingston / Quonset, RI","KOQU",41.5971,-71.4121
"Newport, Newport State Airport, RI","KUUU",41.5324,-71.2815
"Pawtucket, North Central State Airport, RI","KSFZ",41.9208,-71.4914
"Providence, Theodore Francis Green State Airport, RI","KPVD",41.7326,-71.4204
"Westerly, Westerly State Airport, RI","KWST",41.3496,-71.8034
"Aiken Municipal Airport, SC","KAIK",33.6494,-81.685
"Allendale County Airport, SC","KAQX",32.98,-81.27
"Anderson, Anderson County Airport, SC","KAND",34.4946,-82.7094
"Barnwell Regional Airport, SC","KBNL",33.2578,-81.3883
"Beaufort County Airport, SC","KARW",32.4122,-80.6344
"Beaufort, Marine Corps Air Station, SC","KNBC",32.4774,-80.7232
"Camden Woodward Field, SC","KCDN",34.2836,-80.5649
"Charleston Executive Airport, SC","KJZI",32.7009,-80.0029
"Charleston, Charleston Air Force Base, SC","KCHS",32.8986,-80.0405
"Cheraw Municipal Lynch Bellinger Field, SC","KCQW",34.7129,-79.957
"Chester Catawba Regional Airport, SC","KDCM",34.7893,-81.1958
"Clemson, Clemson-Oconee County Airport, SC","KCEU",34.6719,-82.8865
"Columbia - Jim Hamilton L.B. Owens Airport, SC","KCUB",33.9705,-80.9952
"Columbia, Columbia Metropolitan Airport, SC","KCAE",33.9388,-81.1195
"Conway Horry County Airport, SC","KHYW",33.8285,-79.1222
"Darlington, Darlington County Jetport Airport, SC","KUDG",34.4494,-79.8901
"Florence - Florence Regional Airport, SC","KFLO",34.1854,-79.7239
"Georgetown County Airport       , SC","KGGE",33.3117,-79.3196
"Greenville Downtown Airport, SC","KGMU",34.8479,-82.35
"Greenville-Donaldson Center Airport, SC","KGYH",34.7583,-82.3764
"Greenwood, Greenwood County Airport, SC","KGRD",34.2487,-82.1591
"Greenville Spartanburg International Airport, SC","KGSP",34.8957,-82.2189
"Hartsville Regional Airport, SC","KHVS",34.4031,-80.1192
"Hilton Head Island, Hilton Head Airport, SC","KHXD",32.2244,-80.6975
"Kingstree Williamsburg Regional Airport, SC","KCKI",33.7172,-79.857
"Lancaster County-mc Whirter Field, SC","KLKR",34.7229,-80.8546
"Laurens County Airport, SC","KLUX",34.5071,-81.9472
"Manning / Cooper Regional, SC","KMNI",33.5871,-80.2087
"Marion County Airport, SC","KMAO",34.1812,-79.3347
"Marlboro County Jetport, SC","KBBP",34.6217,-79.7344
"McEntire Air National Guard Weather Facility Base, SC","KMMT",33.9208,-80.8013
"Moncks Corner Berkeley County, SC","KMKS",33.1855,-80.0363
"Mount Pleasant Regional-Faison Field, SC","KLRO",32.8978,-79.7829
"Myrtle Beach International Airport, SC","KMYR",33.6797,-78.9283
"Newberry County Airport, SC","KEOE",34.3093,-81.6397
"North Myrtle Beach Grand Strand Airport, SC","KCRE",33.8117,-78.7239
"Orangeburg, Orangeburg Municipal Airport, SC","KOGB",33.4568,-80.8595
"Pickens County Airport, SC","KLQK",34.81,-82.7029
"Rock Hill, Rock Hill - York County Airport, SC","KUZA",34.9878,-81.0572
"Shaw Air Force Base, SC","KSSC",33.9727,-80.4706
"Spartanburg Memorial, SC","KSPA",34.9157,-81.9565
"Summerville Airport, SC","KDYB",33.0634,-80.2793
"Sumter Airport, SC","KSMS",33.995,-80.3613
"Walterboro Lowcountry Regional Airport, SC","KRBW",32.921,-80.6406
"Winnsboro/Fairfield County Airport, SC","KFDW",34.3155,-81.1088
"Aberdeen, Aberdeen Regional Airport, SD","KABR",45.4491,-98.4218
"Brookings, Brookings Municipal Airport, SD","KBKX",44.3048,-96.8169
"Buffalo, SD","K2WX",45.60444,-103.54639
"Chamberlain, Chamberlain Municipal Airport, SD","K9V9",43.76667,-99.31833
"Custer, Custer County Airport, SD","KCUT",43.7333,-103.618
"Ellsworth Air Force Base, SD","KRCA",44.145,-103.104
"Faith, SD","KD07",45.03194,-102.01917
"Huron, Huron Regional Airport, SD","KHON",44.3852,-98.2285
"Madison Municipal Airport, SD","KMDS",44.016,-97.0859
"Mitchell, Mitchell Municipal Airport, SD","KMHE",43.7748,-98.0386
"Mobridge, Mobridge Municipal Airport, SD","KMBG",45.5465,-100.408
"Philip, Philip Airport, SD","KPHP",44.0486,-101.599
"Pierre, Pierre Regional Airport, SD","KPIR",44.3827,-100.286
"Pine Ridge, Pine Ridge Airport, SD","KIEN",43.0225,-102.511
"Rapid City, Rapid City Regional Airport, SD","KRAP",44.0453,-103.057
"Sioux Falls, Foss Field, SD","KFSD",43.582,-96.7419
"Sisseton, Sisseton Municipal Airport, SD","K8D3",45.66889,-96.99139
"Spearfish / Clyde Ice, SD","KSPF",44.4803,-103.783
"Watertown, Watertown Municipal Airport, SD","KATY",44.914,-97.1547
"Winner, Bob Wiley Field Airport, SD","KICR",43.3902,-99.8421
"Yankton, Chan Gurney Municipal Airport, SD","KYKN",42.9167,-97.3859
"Athens McMinn County Airport, TN","KMMI",35.3973,-84.5626
"Bristol / Johnson / Kingsport, Tri-City Regional Airport, TN","KTRI",36.4752,-82.4074
"Chattanooga, Lovell Field, TN","KCHA",35.0353,-85.2038
"Clarksville Outlaw Field, TN","KCKV",36.6219,-87.415
"Cleveland Regional Jetport, TN","KRZR",35.2115,-84.79977
"Columbia / Maury County, TN","KMRC",35.5541,-87.1789
"COVINGTON MUNI, TN","KM04",35.58,-89.59
"Crossville, Crossville Memorial-Whitson Field Airport, TN","KCSV",35.9513,-85.085
"Dayton, TN","K2A0",35.4817,-84.9322
"Dickson Municipal Airport, TN","KM02",36.1279,-87.4298
"Dyersburg, Dyersburg Municipal Airport, TN","KDYR",35.998,-89.4066
"Elizabethton Municipal Airport, TN","K0A9",36.371,-82.173
"Ellington Airport, TN","KLUG",35.507,-86.8039
"Fayetteville Municipal Airport, TN","KFYM",35.0597,-86.564
"Greeneville-Greene County Municipal Airport, TN","KGCY",36.193,-82.8151
"Huntingdon Carroll County Airport, TN","KHZD",36.0893,-88.4633
"Jacksboro Campbell County Airport, TN","KJAU",36.3346,-84.1623
"Jackson, McKellar-Sipes Regional Airport, TN","KMKL",35.5999,-88.9156
"John C Tune Airport, TN","KJWN",36.1824,-86.8867
"Knoxville Downtown Airport, TN","KDKX",35.9639,-83.8739
"Knoxville, McGhee Tyson Airport, TN","KTYS",35.811,-83.994
"Lawrenceburg-Lawrence County Airport, TN","K2M2",35.23431,-87.25794
"Lebanon Municipal Airport, TN","KM54",36.1904,-86.3157
"Lexington-Parsons Beech River Regional Airport, TN","KPVE",35.6564,-88.1954
"Livingston Municipal Airport, TN","K8A3",36.4135,-85.31044
"McMinnville Warren County Memorial Airport, TN","KRNC",35.6987,-85.8438
"Memphis International Airport, TN","KMEM",35.0424,-89.9767
"Millington, Millington Municipal Airport, TN","KNQA",35.3567,-89.8703
"Monroe County Airport, TN","KMNV",35.5454,-84.3802
"Morristown Moore-Murrell Airport, TN","KMOR",36.1794,-83.3755
"Murfreesboro Municipal Airport, TN","KMBT",35.8775,-86.3775
"Nashville, Nashville International Airport, TN","KBNA",36.1245,-86.6782
"Oak Ridge, TN","KOQT",36.02,-84.23
"Paris - Henry County Airport, TN","KPHT",36.3382,-88.3829
"Pulaski Abernathy Field Airport, TN","KGZS",35.1537,-87.0568
"Rockwood Municipal Airport, TN","KRKW",35.9223,-84.6897
"SAVANNAH/HARDIN CO, TN","KSNH",35.1704,-88.2159
"SELMER/ROBERT SIBLEY, TN","KSZY",35.2029,-88.4984
"Sevierville Gatlinburg - Pigeon Forge Airport, TN","KGKT",35.8578,-83.5287
"Shelbyville Bomar Field & Shelbyville Municipal Airport, TN","KSYI",35.5601,-86.4425
"Smyrna, Smyrna Airport, TN","KMQY",36.009,-86.5201
"Somerville - Fayette County Airport, TN","KFYE",35.2077,-89.3945
"Sparta Upper Cumberland Regional Airport, TN","KSRB",36.0559,-85.5307
"Springfield Robertson County Airport, TN","KM91",36.5363,-86.9189
"Sumner County Regional Airport, TN","KXNX",36.37508,-86.40842
"Tullahoma Regional Airport/William Northern Field, TN","KTHA",35.3801,-86.2464
"Union City - Everett-Stewart Regional Airport, TN","KUCY",36.3818,-88.9854
"Winchester Municipal Airport, TN","KBGF",35.1775,-86.0662
"Abilene, Abilene Regional Airport, TX","KABI",32.4113,-99.6819
"Abilene, Dyess Air Force Base, TX","KDYS",32.4208,-99.8546
"Alaminos Canyon 25/H-D (ExxonMobil), TX","KHHV",26.93,-94.68
"Alice, Alice International Airport, TX","KALI",27.7409,-98.0269
"Alpine, Alpine-Casparis Municipal Airport, TX","KE38",30.38417,-103.68333
"Amarillo, Amarillo International Airport, TX","KAMA",35.2194,-101.706
"Andrews County Airport, TX","KE11",32.3311,-102.5295
"Angleton / Lake Jackson, Brazoria County Airport, TX","KLBX",29.1086,-95.4621
"Arlington Municipal Airport, TX","KGKY",32.6639,-97.0943
"Athens Municipal Airport, TX","KF44",32.1638,-95.8284
"Austin City, Austin Camp Mabry, TX","KATT",30.32,-97.77
"Austin Executive Airport, TX","KEDC",30.39749,-97.56639
"Austin-Bergstrom International Airport, TX","KAUS",30.1945,-97.6699
"Bay City, Bay City Municipal Airport, TX","KBYY",28.9733,-95.8635
"Beaumont Municipal Airport, TX","KBMT",30.0707,-94.2158
"Beaumont/Port Arthur Southeast Texas Regional Airport, TX","KBPT",29.9508,-94.0207
"Beeville Municipal Airport, TX","KBEA",28.3619,-97.791
"Big Spring, Big Spring McMahon-Wrinkle Airport, TX","KBPG",32.2126,-101.522
"Borger, Hutchinson County Airport, TX","KBGD",35.7009,-101.394
"Bowie Municipal Airport, TX","K0F2",33.6017,-97.7756
"Brady, Curtis Field Airport, TX","KBBD",31.1793,-99.3239
"BRAZOS 133 OIL PLATFORM, TX","KBBF",27.83,-96.02
"BRAZOS 451 OIL PLATFORM, TX","KBQX",28.5,-95.72
"Brenham, Brenham Municipal Airport, TX","K11R",30.21889,-96.37417
"Bridgeport, Bridgeport Municipal Airport, TX","KXBP",33.1753,-97.8284
"Brownsville, Brownsville / South Padre Island International Airport, TX","KBRO",25.9068,-97.4259
"Brownwood, Brownwood Regional Airport, TX","KBWD",31.7936,-98.9565
"Bryan Coulter Field, TX","KCFD",30.7157,-96.3314
"Burnet, Burnet Municipal Craddock Field, TX","KBMQ",30.7389,-98.2386
"Caldwell, Caldwell Municipal Airport, TX","KRWV",30.5155,-96.7041
"Cameron (Milam Co) Municipal Airpark, TX","KT35",30.879356,-96.971097
"Canadian, Hemphill County Airport, TX","KHHF",35.8953,-100.404
"Carrizo Springs Dimmit County Airport, TX","KCZT",28.5222,-99.8236
"Castroville Municipal Airport, TX","KCVB",29.3419,-98.8509
"Center Municipal Airport, TX","KF17",31.8316,-94.1564
"Childress, Childress Municipal Airport, TX","KCDS",34.4338,-100.288
"Cleburne, Cleburne Municipal Airport, TX","KCPT",32.3538,-97.4337
"Cleveland, TX","K6R3",30.3567,-95.0083
"COLEMAN, TX","KCOM",31.8411,-99.4036
"College Station, Easterwood Field, TX","KCLL",30.5886,-96.3638
"Comanche, Comanche County-City Airport, TX","KMKN",31.9168,-98.6003
"Conroe, Montgomery County Airport, TX","KCXO",30.3518,-95.4145
"Corpus Christi, Corpus Christi International Airport, TX","KCRP",27.7704,-97.5012
"Corpus Christi, Corpus Christi Naval Air Station/Truax Field, TX","KNGP",27.6926,-97.2911
"Corsicana, Campbell Field-Corsicana Municipal Airport, TX","KCRS",32.0281,-96.4006
"Cotulla, Cotulla-La Salle County Airport, TX","KCOT",28.4567,-99.2203
"Crockett, Houston County Airport, TX","KDKR",31.307,-95.4038
"Dalhart, Dalhart Municipal Airport, TX","KDHT",36.0226,-102.547
"Dallas / Addison Airport, TX","KADS",32.9686,-96.8364
"Dallas Love Field, TX","KDAL",32.8471,-96.8518
"Dallas, Redbird Airport, TX","KRBD",32.6809,-96.8682
"Dallas/Fort Worth International Airport, TX","KDFW",32.8968,-97.038
"Decatur, Decatur Municipal Airport, TX","KLUD",33.2546,-97.5806
"Del Rio, Del Rio International Airport, TX","KDRT",29.3742,-100.927
"Denton Enterprise Airport, TX","KDTO",33.2007,-97.198
"Dryden - Terrell County Airport, TX","K6R6",30.04806,-102.21306
"Dumas, Moore County Airport, TX","KDUX",35.8579,-102.013
"E BREAKS OIL PLATFORM, TX","KEMK",27.82,-94.32
"Eagle Lake, TX","KELA",29.6006,-96.3219
"East Breaks 643/Boomvang Spar, TX","KVAF",27.35,-94.63
"Eastland Municipal Airport, TX","KETN",32.4135,-98.8098
"Edinburg, Edinburg International Airport, TX","KEBG",26.4417,-98.1222
"El Paso, El Paso International Airport, TX","KELP",31.8072,-106.378
"Faith Ranch Airport, TX","KFTN",28.22,-100.02
"Falfurrias, Brooks County Airport, TX","KBKS",27.2068,-98.1212
"Fort Hood, Hood AAF Ft Hood, TX","KHLR",31.1387,-97.7145
"Fort Hood, Robert Gray AAF Ft Hood, TX","KGRK",31.0672,-97.8289
"Fort Stockton, Fort Stockton-Pecos County Airport, TX","KFST",30.9157,-102.916
"Fort Worth Spinks Airport, TX","KFWS",32.5652,-97.3081
"Fort Worth, Fort Worth Alliance Airport, TX","KAFW",32.9876,-97.3188
"Fort Worth, Meacham International Airport, TX","KFTW",32.8198,-97.3624
"Fort Worth, Naval Air Station, TX","KNFW",32.7692,-97.4415
"Fredericksburg, Gillespie County Airport, TX","KT82",30.24361,-98.90944
"Gainesville, Gainesville Municipal Airport, TX","KGLE",33.6514,-97.197
"Galveston, Scholes Field, TX","KGLS",29.2653,-94.8604
"Gatesville, City-County Airport, TX","KGOP",31.4213,-97.797
"Georgetown, Georgetown Municipal Airport, TX","KGTU",30.6788,-97.6794
"Giddings, Giddings-Lee County Airport, TX","KGYB",30.1693,-96.98
"Gilmer, Fox Stephens Field - Gilmer Municipal Airport, TX","KJXI",32.699,-94.9489
"Gonzales Roger M. Dreyer Memorial, TX","KT20",29.528,-97.4614
"Graham, Graham Municipal Airport, TX","KRPH",33.1102,-98.5553
"Granbury, Granbury Municipal Airport, TX","KGDJ",32.4444,-97.8169
"Grand Prairie, Grand Prairie Municipal Airport, TX","KGPM",32.6988,-97.0469
"Greenville / Majors, TX","KGVT",33.0678,-96.0653
"Gregory M Simmons Memorial Airport, TX","KGZN",32.36735,-99.02364
"GUNNISON OIL PLATFORM, TX","KGUL",27.3,-93.53
"H ISLAND376 OIL PLATFORM, TX","KHQI",27.93,-93.67
"Hamilton Municipal Airport, TX","KMNZ",31.6659,-98.1486
"Harlingen, Rio Grande Valley International Airport, TX","KHRL",26.2285,-97.6544
"Hearne, Hearne Municipal Airport, TX","KLHB",30.8718,-96.6222
"Hebbronville, Jim Hogg County Airport, TX","KHBV",27.3496,-98.737
"Hereford Municipal Airport, TX","KHRX",34.8578,-102.326
"Hillsboro, Hillsboro Municipal Airport, TX","KINJ",32.0835,-97.0972
"Horseshoe Bay Resort Airpark, TX","KDZB",30.5271,-98.3587
"Houston / Ellington, TX","KEFD",29.6073,-95.1588
"Houston Executive Airport, TX","KTME",29.8072,-95.8979
"Houston Intercontinental Airport, TX","KIAH",29.9844,-95.3414
"Houston Southwest Airport, TX","KAXH",29.5061,-95.4769
"Houston, Hooks Memorial Airport, TX","KDWH",30.0618,-95.5528
"Houston, Houston Hobby Airport, TX","KHOU",29.6454,-95.2789
"Houston, Pearland Regional Airport, TX","KLVJ",29.5213,-95.2421
"Houston, Sugar Land Municipal / Hull Field Airport, TX","KSGR",29.6223,-95.6565
"Huntsville, Huntsville Municipal Airport, TX","KUTS",30.7469,-95.5872
"Jacksonville, Cherokee County Airport, TX","KJSO",31.8693,-95.2174
"Jasper, Jasper County-Bell Field Airport, TX","KJAS",30.8857,-94.0349
"John Dunn Helistop, TX","KMCJ",29.72,-95.4
"Jones Field - Bonham, TX","KF00",33.6131,-96.1793
"Junction, Kimble County Airport, TX","KJCT",30.5113,-99.7635
"San Antonio - Kelly Field, TX","KSKF",29.3842,-98.5811
"Kerrville, Kerrville Municipal Airport/Louis Schreiner Field, TX","KERV",29.9767,-99.0857
"Kickapoo Downtown Airport, TX","KCWC",33.8578,-98.4904
"Killeen, Skylark Field Airport, TX","KILE",31.0858,-97.6865
"Kingsville, Naval Air Station, TX","KNQI",27.5072,-97.8097
"Kleberg County Airport, TX","KIKG",27.5509,-98.0309
"La Grange, Fayette Regional Air Center Airport, TX","K3T5",29.90806,-96.95
"Lago Vista TX, Rusty Allen Airport, TX","KRYW",30.4986,-97.9695
"Lamesa Municipal Airport, TX","KLUV",32.75631,-101.92022
"Lampasas, Lampasas Airport, TX","KLZZ",31.1062,-98.1959
"Lancaster Airport, TX","KLNC",32.5792,-96.719
"Laredo, Laredo International Airport, TX","KLRD",27.5438,-99.4616
"Laughlin Air Force Base Auxiliary Airfield, TX","KDLF",29.3595,-100.778
"Spofford - Laughlin Air Force Base Auxiliary #1, TX","KT70",29.11738,-100.47347
"Llano, Llano Municipal Airport, TX","KAQO",30.7837,-98.662
"Longview - East Texas Regional Airport, TX","KGGG",32.384,-94.7115
"Lubbock, Lubbock International Airport, TX","KLBB",33.6636,-101.823
"Lufkin, Angelina County Airport, TX","KLFK",31.234,-94.75
"Marfa, TX","KMRF",30.3711,-104.018
"Marshall, TX","KASL",32.5205,-94.3078
"Eagle Pass - Maverick County Memorial International Airport, TX","K5T9",28.8571,-100.5135
"Mc Campbell, TX","KTFP",27.913,-97.2115
"McAllen, Miller International Airport, TX","KMFE",26.1758,-98.2386
"McKinney - McKinney National Airport, TX","KTKI",33.1779,-96.5905
"Mesa Vista Ranch AP, TX","KBPC",35.88,-101.03
"Mesquite, Mesquite Metro Airport, TX","KHQZ",32.747,-96.5304
"Mexia Limestone County Airport, TX","KLXY",31.6398,-96.5147
"Mid Valley Airport, TX","KTXW",26.17871,-97.97401
"Midland, Midland Airpark, TX","KMDD",32.0365,-102.101
"Midland, Midland International Airport, TX","KMAF",31.9425,-102.202
"Midlothian/Waxahachie, Mid-Way Regional Airport, TX","KJWY",32.4561,-96.9124
"Mineola/Quitman, Wood County Airport, TX","KJDD",32.7422,-95.4965
"Mineral Wells, Mineral Wells Airport, TX","KMWL",32.7816,-98.0602
"Mount Pleasant, Mount Pleasant Regional Airport, TX","KOSA",33.0955,-94.9615
"Nacogdoches, A L Mangham Jr. Regional Airport, TX","KOCH",31.578,-94.7095
"New Braunfels Regional Airport, TX","KBAZ",29.7045,-98.0422
"Odessa, Odessa-Schlemeyer Field, TX","KODO",31.9206,-102.387
"Orange Grove NALF, TX","KNOG",27.9011,-98.0517
"Orange, Orange County Airport, TX","KORG",30.0692,-93.8009
"Ozona Municipal Airport, TX","KOZA",30.7353,-101.203
"Palacios Municipal Airport, TX","KPSX",28.7275,-96.251
"Palestine, Palestine Municipal Airport, TX","KPSN",31.7797,-95.7063
"Pampa, Perry Lefors Field Airport, TX","KPPA",35.613,-100.996
"Paris / Cox Field, TX","KPRX",33.6366,-95.4508
"Pecos, Pecos Municipal Airport, TX","KPEQ",31.3824,-103.511
"Perryton, Perryton Ochiltree County Airport, TX","KPYX",36.4129,-100.752
"Pine Springs, Guadalupe Mountains National Park, TX","KGDP",31.83,-104.82
"Plainview, Hale County Airport, TX","KPVW",34.1681,-101.717
"Pleasanton Municipal Airport, TX","KPEZ",28.9542,-98.52
